id;descripcion;provincia_id
10542;PUESTO GRANDE;10
10543;RODEO CHICO;10
10544;SAN FRANCISCO;10
10545;SAN LEON;10
10546;VILLA MARIA;10
10547;VIZCACHERAS;10
10548;EL ANGOSTO;10
10549;CIENAGA GRANDE;10
10550;EL PORVENIR;10
10551;LOMA BLANCA;10
10552;MEDANITOS;10
10553;OLAROZ GRANDE;10
10554;POTRERO;10
10555;SALAR DE JAMA;10
10556;SIJES;10
10557;LA LILIA;12
10558;LAGUNITA;13
10559;LAS LAGUNITAS;13
10560;LOS SAUCES;13
10561;SAN FRANCISCO;13
10562;BARRIO VIRGEN DEL ROSARIO;13
10563;ARROYO BARRANCOSO;8
10564;CARRIZAL;8
10565;DISTRITO CORRALES;8
10566;DISTRITO HINOJAL;8
10567;DISTRITO QUEBRACHITOS;8
10568;ISLA EL PILLO;8
10569;LA INVERNADA;8
10570;LA TACUARA;8
10571;LAS CUATRO BOCAS;8
10572;LAS TRES ESQUINAS;8
10573;LOS CERROS;8
10574;PRIMERA SECCION DE ISLAS;8
10575;PUERTO ESQUINA;8
10576;EL CERRITO;7
10577;EL QUEBRACHO;7
10578;EL TRANSITO;7
10579;ESTANCIA DON RAUL;7
10580;ESTANCIA RINCON DE LUNA;7
10581;ESTANCIA SANTA RITA;7
10582;PAMPA GALPON;4
10583;PAMPA GAMBA;4
10584;PAMPA LOCA;4
10585;COLONIA GENERAL LAVALLE;4
10586;COLONIA GENERAL NECOCHEA;4
10587;LAGUNA DEL SARGENTO;4
10588;LAS TOLDERIAS;4
10589;PAMPA AVILA;4
10590;PAMPA BARRERA;4
10591;PAMPA CABRERA;4
10592;PAMPA CEJAS;4
10593;PAMPA DEL CIELO;4
10594;PAMPA GALVAN;4
10595;PAMPA MATADERO;4
10596;PAMPA MORENO;4
10597;PAMPA PAEZ;4
10598;PAMPA ROLDAN;4
10599;PAMPA SOMMER;4
10600;CAMPO MARCELINO UGARTE;4
10601;COLONIA BRAVO;4
10602;COLONIA SAN ANTONIO;4
10603;COLONIA WELBERS SUR;4
10604;EL PALMAR;4
10605;LA BOLSA;4
10606;LA PICADA;4
10607;LAS LEONAS;4
10608;PALMAR NORTE;4
10609;PAMPA DOROTIER;4
10610;PAMPA GALVAN;4
10611;PAMPA GOMEZ;4
10612;NUEVA YORK;4
10613;OJO DE AGUA;4
10614;PAMPA CUVALO;4
10615;PAMPA EL MANGRULLO;4
10616;PAMPA GRANDE;4
10617;PAMPA HERMOSA;4
10618;PAMPA JUANITA;4
10619;PAMPA PEREYRA;4
10620;PAMPA QUIMILI;4
10621;PUERTO ZAPALLAR;4
10622;PUESTO EXPEDICION;4
10623;RESERVA FISCAL;4
10624;SANTA RITA;4
10625;SANTOS LUGARES;4
10626;SIETE ARBOLES;4
10627;TRES BANDERAS;4
10628;TRES LAGUNAS;4
10629;VILLA JARDIN;4
10630;2 DE ABRIL;4
10631;CABA ÑARO;4
10632;COLONIA PAMPA ALELAL;4
10633;COLONIA TACURUZAL;4
10634;COLONIA VELEZ SARSFIELD;4
10635;EL 42;4
10636;EL 45;4
10637;EL AGUACERITO;4
10638;EL BOQUERON;4
10639;EL MARTILLO;4
10640;LA LOMITA;12
10641;LA PORFIA;12
10642;LA REPRESA;12
10643;LA REPRESITA;12
10644;LA RESERVA;12
10645;LA SUSPENSION;12
10646;LAS MALVINAS;12
10647;LAS VENTANITAS;12
10648;PUESTO DICHOSO;12
10649;PUESTO LOS CORNEJOS;12
10650;SAN LORENZO;12
10651;SAN RAFAEL;12
10652;SANTA ELENA;12
10653;SIEMPRE VERDE;12
10654;TRES DE MAYO;12
10655;VILLA LUISA;12
10656;VIRGEN DEL VALLE;12
10657;BOCA DE LA QUEBRADA;12
10658;CASA PINTADA;12
10659;EL HORNO;12
10660;LA ARMONIA;12
10661;LA CIENAGA;12
10662;ALTAMIRANO NORTE;8
10663;ARROYO OBISPO;8
10664;COLONIA EL CLAVO;8
10665;COLONIA MANSILLA;8
10666;DISTRITO PUEBLO PRIMERO;8
10667;DISTRITO RAICES AL SUD;8
10668;EL GUINEO;8
10669;EL TALITA;8
10670;TERCERA SECCION DE ISLAS;8
10671;VILLA LIBERTAD;8
10672;ISLA YOBAI GUAZU;9
10673;JOSE MARIA PAZ;9
10674;LOMA TUYUTU;9
10675;MARCA M;9
10676;MARTIN FIERRO;9
10677;PASO ANGELITO;9
10678;POLVORIN;9
10679;PRESIDENTE AVELLANEDA;9
10680;PUEYRREDON;9
10681;PUNTA GUIA;9
10682;RODEO TAPITI;9
10683;SAN FRANCISCO;9
10684;SOL DE MAYO;9
10685;SOLEDAD;9
10686;TRANQUERITA;9
10687;VIRASOL;9
10688;VISTA ALEGRE;9
10689;9 DE JULIO;9
10690;ACOSTA;9
10691;AGENTE LEGUIZAMON;9
10692;BELLA VISTA;9
10693;PAMPA IPORA GUAZU;4
10694;PAMPA LEGUIZAMON;4
10695;PAMPA SAN MARTIN;4
10696;PAMPA SANDI;4
10697;PAMPA SUAREZ;4
10698;RECOVECO;4
10699;SANTA ELENA;4
10700;SANTA JUSTINA;4
10701;COLONIA DOMINGO MATHEU;4
10702;COLONIA GENERAL URQUIZA;4
10703;COLONIA JOSE MARMOL;4
10704;COLONIA N. AVELLAN;4
10705;EL TABACAL;4
10706;LA CUCHILLA;4
10707;LA SIRENA;4
10708;LOTE 1;4
10709;LOTE 10;4
10710;LOTE 11;4
10711;LOTE 12;4
10712;LOTE 13;4
10713;LOTE 5;4
10714;LOTE 6;4
10715;COLONIA BRANDSEN NORTE;4
10716;COLONIA BRANDSEN SUR;4
10717;COLONIA HIPOLITO VIEYTES;4
10718;COLONIA PASTORIL;4
10719;COLONIA SANTA ELENA;4
10720;LA ISLA;6
10721;LA MARIA VIRGINIA;6
10722;PASO DE LA PAMPA;6
10723;PUNTA DE AGUA;6
10724;RIO DEL MEDIO;6
10725;SAN ANTONIO NORTE;6
10726;EL MONTE QUEMADO CHICO;4
10727;EL PALMAR CHICO;4
10728;ESTACION KILOMETRO 841;4
10729;LA ROSADA;8
10730;LAGO GRANDE;8
10731;PASO DEL GALLO;8
10732;SAN BONIFACIO;8
10733;YAROS;8
10734;ESTACION YUQUERI;8
10735;COLONIA ALVEAR;8
10736;COLONIA SAN EMILIO;8
10737;COLONIA SANTAFESINA;8
10738;DISTRITO DOLL;8
10739;DISTRITO ISLETAS;8
10740;MOLINO DOLL;8
10741;EL ROSARIO;7
10742;ISLA TALAR;7
10743;EL TROPEZON;8
10744;LA OLLITA;8
10745;ARROYO URQUIZA;8
10746;CAMPICHUELO;8
10747;COLONIA 3 DE FEBRERO;8
10748;COLONIA ALMADA;8
10749;COLONIA BARREROS;8
10750;COLONIA EL PANTANOSO;8
10751;COLONIA GENACITO;8
10752;COLONIA LA JOYA;8
10753;CANDELARIA;9
10754;CASUALIDAD;9
10755;COLONIA 25 DE MAYO;9
10756;COLONIA EL CEIBO;9
10757;COLONIA SANTA ROSA;9
10758;EL POMBERO;9
10759;FLOR DE TUNA;9
10760;ABRA COLORADA;10
10761;CASTI;10
10762;CERRILLOS;10
10763;CERRO COLORADO;10
10764;CHALCAMAYOC;10
10765;CHOCOITE;10
10766;CHOLACOR;10
10767;CORRAL BLANCO;10
10768;ESCOBAR;10
10769;ESQUINA GRANDE;10
10770;LA AGUADA;10
10771;LA CIENAGA;10
10772;LARCAS;10
10773;MINA BELGICA;10
10774;OVEJERIA;10
10775;PASAJES;10
10776;PIEDRA NEGRA;10
10777;PUEBLO VIEJO;10
10778;PULPERA;10
10779;PUNTA DEL AGUA;10
10780;QUIRQUINCHOS;10
10781;RODEO;10
10782;SALADILLO;10
10783;SANSANA;10
10784;SOL DE MAYO;10
10785;TAFNA;10
10786;LOS LAGARCITOS;12
10787;LOS OROS;12
10788;QUEBRADA DEL VALLECITO;12
10789;RODEO GRANDE;12
10790;TRES POZOS SUD;6
10791;VILLA BUENA ESPERANZA;6
10792;TEJAS TRES;6
10793;CAMPOS DEL VIRREY;6
10794;CAUSANA;6
10795;EL POTRERILLO;6
10796;ISLA LA JOSEFINA;7
10797;ISLA SOLA;7
10798;LA CUCUCHA;7
10799;LOS CEIBOS;7
10800;LUJAN;7
10801;MANANTIALES;7
10802;MARUCHAS;7
10803;MARUCHITAS;7
10804;MORA;7
10805;PAGO REDONDO;7
10806;PARANACITO;7
10807;PASO SAN JUAN;7
10808;LA CASUALIDAD;7
10809;LA DORITA;7
10810;LA FLORESTA;7
10811;LA RINCONADA;7
10812;LAGUNA ITA;7
10813;LAS CUCHILLAS;7
10814;LIBERTADOR;7
10815;LOS FLOTADORES;7
10816;PASO CEJAS;7
10817;PASO HU;7
10818;PASO LALLANA;7
10819;PICADA AMARA;7
10820;RINCON DE SARANDI;7
10821;SAN ANTONIO;7
10822;SAN FERNANDO;7
10823;SANTA BARBARA;7
10824;SANTA CATALINA;7
10825;SANTA LIBRADA;7
10826;SANTA MARIA;7
10827;SANTO DOMINGO;7
10828;SARANDI;7
10829;TRES MOJONES;7
10830;AGUAPEY;7
10831;PAMPA VIRGEN;4
10832;POZO HONDO;4
10833;PRIMAVERA;4
10834;SAN AGUSTIN;4
10835;SAN ANTONIO;4
10836;SAN JOSE;4
10837;SAN LUIS;4
10838;SAN MARTIN;4
10839;SAN TELMO;4
10840;SANTA AGUEDA;4
10841;SANTA CRUZ;4
10842;SANTA ELENA;4
10843;ISLA AZUL;9
10844;JULIO CUE;9
10845;LA ELIDA;9
10846;LAGUNA TORO;9
10847;LAS MERCEDES;9
10848;LEON;9
10849;LOMA ZAPATU;9
10850;LORO CUE;9
10851;PUESTO RAMONA;9
10852;RINCON GRANDE;9
10853;SALVACION;9
10854;SAN BENITO;9
10855;SAN BLAS;9
10856;SAN CARLOS;9
10857;SAN JORGE;9
10858;SAN PABLO;9
10859;JAMA;10
10860;OLACAPATO;10
10861;ABRA MAYO;10
10862;ALFARCITO;10
10863;EL PERCHEL;10
10864;HORNILLOS;10
10865;LA BANDA;10
10866;LOMA LARGA;10
10867;MOLULO;10
10868;PUNTA CORRAL;10
10869;SAN ANTONIO;10
10870;TASTAS;10
10871;VOLCAN DE YACORAITE;10
10872;SAN ANTONIO;12
10873;SAN JOSE;12
10874;SAN PEDRO;12
10875;SANTA CRUZ;12
10876;SANTA RITA;12
10877;ALPASINCHE;12
10878;AMUSCHINA;12
10879;ANDOLUCAS;12
10880;CHAUPIHUASI;12
10881;CUIPAN;12
10882;LAS TALAS;12
10883;SHAQUI;12
10884;SURIYACO;12
10885;TUYUBIL;12
10886;HUACO;12
10887;ALDEA DIAZ;8
10888;CANTINA BONALDO;8
10889;COLONIA BERRO;8
10890;COLONIA CONDOR;8
10891;COLONIA DESPARRAMADOS;8
10892;COLONIA ESPINDOLA;8
10893;COLONIA LA BLANQUITA;8
10894;COLONIA LA CHUNGA;8
10895;COLONIA LA GERONIMA;8
10896;COLONIA LA MORA;8
10897;COLONIA LA ROSADA;8
10898;COLONIA LA SARITA;8
10899;COLONIA NUEVA ALEMANIA;8
10900;COLONIA NUEVA ITATI;8
10901;COLONIA OFICIAL 2;8
10902;COLONIA SAN GREGORIO;8
10903;PTO. BOCA;7
10904;PUNTA BATEL;7
10905;PUNTA MARUCHA;7
10906;REMANSO;7
10907;SAN FRANCISCO;7
10908;SAN GREGORIO;7
10909;SAN ISIDRO;7
10910;SAN JORGE;7
10911;SAN MARTIN;7
10912;SAN PEDRO;7
10913;SANTA MARIA;7
10914;SANTA ROSA;7
10915;SANTILLAN;7
10916;PAMPA GONZALEZ;4
10917;PAMPA SCHMIDT;4
10918;PINEDO VIEJO;4
10919;COLONIA JACARANDA II;4
10920;COLONIA PUERTA DEL LEON;4
10921;COLONIA PUERTA DEL LEON SUR;4
10922;COLONIA TAÑIGO II;4
10923;EL JACARANDA;4
10924;EL ÑANDUBAY;4
10925;EL TIZON;4
10926;LOTE 14;4
10927;LOTE 15;4
10928;LOTE 19;4
10929;LOTE 33;4
10930;TAÑIGO;4
10931;CAMPO LAS PUERTAS;4
10932;SANTA LUCIA;4
10933;SANTA RITA;4
10934;SANTA ROSA;4
10935;SOL DE MAYO;4
10936;URUNDEL;4
10937;COLONIA MIRASOL;4
10938;COLONIA SAN EDUARDO;4
10939;EL ATAJITO;4
10940;EL PALMAR;4
10941;EL PUERTO;4
10942;EL RETIRO;4
10943;GUAYCURU;4
10944;LA ISLA;4
10945;LAPACHO;4
10946;LAS ROSAS;4
10947;ESTACION KILOMETRO 884;4
10948;LA CURVA;4
10949;LA LLAVE;4
10950;LA MATANZA;4
10951;LA PELIGROSA;4
10952;LA RINCONADA;4
10953;LAS GOMAS;4
10954;LOTE 10;4
10955;LOTE 12 CHICO;4
10956;LOTE 18;4
10957;LOTE 20;4
10958;PAMPA AGUARA;4
10959;PAMPA DEL GALLO;4
10960;PAMPA GHAN;4
10961;PAMPA LAGLAIVE;4
10962;PAMPA NARDELLI;4
10963;PAMPA PALANGANA;4
10964;PAMPA SENA;4
10965;PATO REAL;4
10966;YAQUISPAMPA;10
10967;AGUA BENDITA;10
10968;AGUADITA;10
10969;CARCEL;10
10970;AGUANGO;12
10971;BALDE SAN ISIDRO;12
10972;EL CHIFLON;12
10973;LA MESADA;12
10974;LOS BALDECITOS;12
10975;PAGANZO;12
10976;PATQUIA VIEJO;12
10977;REPRESA DE LA PUNTA;12
10978;ABRA VERDE;12
10979;AGUA BLANCA;12
10980;AGUA DE AGUIRRE;12
10981;ALTO BAYO;12
10982;CASAS VIEJAS;12
10983;EL BARRIAL;12
10984;EL CARDON;12
10985;EL DIVISADERO;12
10986;EL POTRERILLO;12
10987;EL ROSARIO;12
10988;EL TOTORAL;12
10989;EL ZAMPAL;12
10990;LA AGUADA;12
10991;LA CALLANA;12
10992;COLONIA SAN JORGE;8
10993;COLONIA SAN VICENTE;8
10994;EL ACHIRAL;8
10995;EL CHAJARI;8
10996;EL CURUPI;8
10997;EL GUAYABO;8
10998;EL MALAGUEÑO;8
10999;EL TIGRE;8
11000;EL TROPEZON;8
11001;LAS PAJITAS;8
11002;LOS TASES;8
11003;LUCAS SUD;8
11004;CAMPO HARDY;9
11005;CENTRO FORESTAL PIRANE;9
11006;COLONIA 15;9
11007;COLONIA 5 DE OCTUBRE;9
11008;COLONIA EL ALBA;9
11009;COLONIA EL CHAJA;9
11010;COLONIA EL COMIENZO;9
11011;COLONIA EL DESAGUADERO;9
11012;COLONIA EL OLVIDO;9
11013;COLONIA EL PALMAR;9
11014;COLONIA EL PROGRESO;9
11015;COLONIA EL RINCON;9
11016;COLONIA EL ZAPALLITO;9
11017;COLONIA ESPERANZA;9
11018;COLONIA ITATI;9
11019;COLONIA LA DISCIPLINA;9
11020;COLONIA LA UNION;9
11021;COLONIA LAS LOMITAS;9
11022;COLONIA PAMPA VILLANUEVA;9
11023;COLONIA RIGONATO;9
11024;COLONIA RODA;9
11025;COLONIA SANTA CRUZ;9
11026;COLONIA CABEZA DE TIGRE;4
11027;COLONIA CAMPO DEL BANCO;4
11028;COLONIA EL URUNDAY;4
11029;COLONIA JACARANDA SUR;4
11030;EL ÑANDUBAY;4
11031;ESTANCIA EL AGUARAY;4
11032;LAS AJENAS;4
11033;TRES MOJONES;4
11034;CUATRO ARBOLES;4
11035;FORTIN AGUILAR;4
11036;GUAYAIBI;4
11037;CAMPO ROSSI;4
11038;COLONIA AMADEO;4
11039;COLONIA SAN MIGUEL;4
11040;COSTA INE;4
11041;ISLA ANTEQUERA;4
11042;LOTE 1;4
11043;PUENTE SAN PEDRO;4
11044;TRES HORQUETAS;4
11045;BAJO HONDO CHICO;4
11046;CACIQUE DOMINGA;4
11047;CAMPO FELDMAN;4
11048;COLONIA ABORIGEN CHACO;4
11049;COLONIA BLAS PARERA;4
11050;COLONIA EL PARAISAL;4
11051;COLONIA GENERAL PAZ;4
11052;COLONIA TACURUZAL;4
11053;COLONIA URIBURU;4
11054;EL ZANJON;4
11055;ESTACION LA CHIQUITA;4
11056;LA MATANZA;4
11057;LA TAMBORA;4
11058;PAMPA BANDERA;4
11059;PAMPA ESPERANZA;4
11060;PAMPA LEGUA CUATRO;4
11061;RIO MUERTO;4
11062;TOUNDAIAN;4
11063;CAMPO UGARTE;4
11064;COLONIA JUAN JOSE PASO;4
11065;COLONIA LA AVANZADA;4
11066;COLONIA LA CHAQUEÑA;4
11067;COLONIA LA COLORADA;4
11068;COLONIA PEGOURIEL;4
11069;EL CABURE;4
11070;EL PALMAR;4
11071;EL PASTORIL;4
11072;GOLONDRINAS SUR;4
11073;LA CARLOTA;4
11074;COLONIA OFICIAL 9;8
11075;COLONIA SANTA ELOISA;8
11076;COLONIA SANTA JUANA;8
11077;COLONIA VILLA LIBERTAD;8
11078;CUATRO BOCAS;8
11079;FORTUNA;8
11080;GUAYAQUIL;8
11081;LAS TUNAS;8
11082;MANDISOVI;8
11083;MIÑONES;8
11084;SALTO GRANDE;8
11085;SAN RAMON;8
11086;ALDEA SAN ISIDRO;8
11087;BANDERITAS;8
11088;LA CONSULTA;12
11089;COLONIA LUCIENVILLE;8
11090;COLONIA NUEVA MONTEVIDEO;8
11091;COLONIA RINCON DEL GENA;8
11092;COLONIA SAGASTUME;8
11093;COLONIA SAN MARTIN;8
11094;COLONIA SAN RAMON;8
11095;COLONIA SANTA TERESITA;8
11096;COLONIA SANTA ZELMIRA;8
11097;COLONIA TUYUTI;8
11098;DISTRITO MOLINO;8
11099;DISTRITO MOSCAS;8
11100;DISTRITO POTRERO;8
11101;EL POTRERO;8
11102;ESTANCIA CENTELLA;8
11103;ESTANCIA LA ESTRELLA;8
11104;ESTANCIA LA SILVIA;8
11105;ISLA JUANICO;8
11106;LOS CEIBOS;8
11107;PUEBLO NUEVO;8
11108;TALITA;8
11109;SAN RAFAEL;9
11110;SAN RAMON;9
11111;TIMBO;9
11112;TOLDO CUE;9
11113;VIDAL;9
11114;COLONIA WEITZEL;9
11115;COPO BLANCO;9
11116;COSTA RIACHO ALAZAN;9
11117;EL ALGARROBO;9
11118;EL BOSQUECILLO;9
11119;EL COATI;9
11120;EL GATO;9
11121;EL IBAGAY;9
11122;SAN JOSE;10
11123;CEREALES;11
11124;COLONIA EL PROVENIR;11
11125;ESTANCIA EL PAMPERO;11
11126;HIDALGO;11
11127;LA LOMA;11
11128;COLONIA SAN ROSARIO;11
11129;BARRANCAS COLORADAS;11
11130;COLONIA INES Y CARLOTA;11
11131;COLONIA SAN MIGUEL;11
11132;IVANOWSKY;11
11133;COLONIA EL DESTINO;11
11134;COLONIA LA RAQUEL;11
11135;PAMPA VERDE;4
11136;BARRIO LAS QUINTAS;6
11137;MILENICA;6
11138;TIERRA ALTA;6
11139;VILLA CIUDAD DE AMERICA;6
11140;LA DONOSA;6
11141;MI VALLE;6
11142;CAMPO ALEGRE;6
11143;EL BARREAL;6
11144;EL CACHI;6
11145;SOLEDAD;7
11146;STELLA MARIS;7
11147;VILLA LEONOR;7
11148;VILLA LUJAN;7
11149;BARRAGAN;8
11150;CARPINCHORI;8
11151;COLONIA J. FINK;8
11152;COLONIA LA BERTA;8
11153;COLONIA LA LATA;8
11154;COLONIA LA MARTA;8
11155;PASO ITU;7
11156;PIRAYU;7
11157;SANTA ANA;7
11158;SANTA ISABEL;7
11159;SANTA ROSA;7
11160;ALGARROBAL;7
11161;ANGOSTURA;7
11162;AYALA CUE;7
11163;BUENA VISTA;7
11164;COLONIA SAN MARTIN;7
11165;COSTA SUD MALOYAS;7
11166;EL ZAPALLO;7
11167;FERNANDEZ;7
11168;FRONTERA;7
11169;IBAHAY;7
11170;KILOMETRO 137;7
11171;LA FLECHA;7
11172;LOS VENCES;7
11173;MALOYITAS;7
11174;PASITO;7
11175;PASO FLORENTIN;7
11176;PUISOYE;7
11177;LOMA ALTA;4
11178;LOTE FISCAL 16;4
11179;ANFAMA;24
11180;ARSENAL MIGUEL DE AZCUENAGA;24
11181;LA HOYADA;24
11182;LAS TIPAS;24
11183;LOS POCITOS;24
11184;NUEVA ESPERANZA;24
11185;LA VERDE;22
11186;PERCAS;22
11187;PUESTITO;22
11188;QUIMILI;22
11189;QUIMILIOJ;22
11190;SAN JUAN;22
11191;SHILLPI;22
11192;TIO POZO;22
11193;TRES JAZMINES;22
11194;AZOGASTA;22
11195;CHILCAN;22
11196;LEOCADIO PAZ;24
11197;EX INGENIO LOS RALOS;24
11198;KILOMETRO102;24
11199;POZO DEL ARBOLITO;22
11200;ZARATE;24
11201;MONTE REDONDO;24
11202;ESTANCIA SARA;23
11203;AMPATA;24
11204;LA RAMADA;22
11205;VACAHUASI;24
11206;RINCON DE QUILMES;24
11207;LOS POZOS;19
11208;AHI VEREMOS;22
11209;COLONIA DESMOCHADO AFUERA;21
11210;CAMPO MORELLO;21
11211;CAMPO SAN JOSE;21
11212;LOS QUEMADOS;19
11213;CAMPO CULLAK;21
11214;EL RETIRO;18
11215;TRES LAGUNAS;22
11216;LAS PIEDRITAS;18
11217;GALISTEO;21
11218;EL YUNCHANCITO;22
11219;SAN CRISTOBAL;22
11220;EL MILAGRO;19
11221;SANTO DOMINGO;18
11222;SAN RAMON;24
11223;LAS AMINTAS;21
11224;ISLA VUELTA DEL PARAGUAYO;21
11225;VILLA SAN ANTONIO;21
11226;AGUA DULCE;24
11227;ARBOL SOLO;24
11228;BLANCO POZO;24
11229;BOCA DEL TIGRE;24
11230;LA MAGDALENA;22
11231;LA NOMBRADA;22
11232;LA PALOMA;22
11233;LA PAMPA;22
11234;LAS DOS A;22
11235;LEDESMA;22
11236;LINCHO;22
11237;LOS MILAGROS;22
11238;LOTE 115;22
11239;LOTE 31;22
11240;LOTE 48;22
11241;LOTE 87;22
11242;MUYUSKA;22
11243;OBRAJE MARIA ANGELICA;22
11244;PALOMAR;22
11245;PAMPA CHARQUINA;22
11246;PAMPA POZO;22
11247;SAN ANTONIO;22
11248;SAN CARLOS;22
11249;SAN FRANCISCO;22
11250;SAN JOSE;22
11251;SAN NICOLAS;22
11252;SAN RAMON;22
11253;SANTA TERESITA;22
11254;CAMPO LA FLOR;24
11255;CARBON POZO;24
11256;CEVIL POZO;24
11257;COLONIA LA BONARIA;24
11258;EL CARMEN;24
11259;CONCEPCION;22
11260;CONCHAYOJ;22
11261;LA FALDA;22
11262;OSO HUANCHINA;22
11263;OVEJERIA;22
11264;SAN JOSE DE RACO;24
11265;ARAGON;24
11266;EL BRETE;24
11267;EL SAUCE;24
11268;EL SIMBOLAR;24
11269;LA ESPERANZA;24
11270;LA HIGUERA;24
11271;LA LAGUNITA;24
11272;LAS JUNTAS;24
11273;POTRERO GRANDE;24
11274;REARTE;24
11275;REARTE SUR;24
11276;SAN FERNANDO;24
11277;SAN ISIDRO;24
11278;SAN JOSE;24
11279;PAMPA MUYOJ;22
11280;LOTE 127;21
11281;SANTA MARIA;2
11282;SAN PASCUAL;2
11283;LA CALETA;2
11284;PURICELLI;2
11285;LA MODERNA;2
11286;LAS CALAVERAS;2
11287;EL CRUCE;2
11288;CAMPO URRUTIA;2
11289;EL ALEGRE;2
11290;LA LATA;2
11291;SAN BASILIO;2
11292;LA COLONIA NUEVA;2
11293;DAMAS DE LA MISERICORDIA;2
11294;EL MORO;2
11295;LA DULCE;2
11296;PINAR DE LA SIERRA;2
11297;LA ALICIA;2
11298;FUERTE ARGENTINO;2
11299;LAS TUNAS;2
11300;EL CEVILAR;24
11301;EL FORTIN;24
11302;EL TALAR;24
11303;ESTACION CRUZ DEL NORTE;24
11304;FAVORINA;24
11305;GENERAL PAZ;24
11306;LAS MERCEDES;24
11307;LAS PIEDRITAS;24
11308;LOLITA;24
11309;LOS PEREZ;24
11310;LOS PORCELES;24
11311;POZO DEL ALTO;24
11312;RAFAELA POZO;24
11313;SAN AGUSTIN;24
11314;SAN MIGUELITO;24
11315;SAN VICENTE;24
11316;EL CORTE;24
11317;LOS GUTIERREZ;24
11318;SANTOS LUGARES;22
11319;SURI POZO;22
11320;TIERRA DEL ESTE;22
11321;TRES MOJONES;22
11322;TRINIDAD;22
11323;VILLA MATILDE;22
11324;VILLA PETOCHA;22
11325;CENTRO URQUIZA;2
11326;EL EDEN;2
11327;LA VALEROSA;2
11328;PALOS NEGROS;21
11329;CAMPO CARBONARI;21
11330;CAMPO SAGER;21
11331;PINO HACHADO;15
11332;COSTA BATEL;7
11333;LA MARTA;7
11334;CORRAL QUEMADO;22
11335;QUEBRADA DE LOS CONDORES;19
11336;CHACRAS VIEJAS;24
11337;LOS NOGALITOS;24
11338;BALDE DE PIEDRA;13
11339;CANTON DE ZARATE;21
11340;SANTA CRUZ;22
11341;COLONIA LA ARGENTINA CHICA;21
11342;FORTIN CHARRUA;21
11343;VIVA MERCEDES;22
11344;VIZCACHERAL;17
11345;EL BREAL;17
11346;COLONIA ARGENTINA;22
11347;SAN PEDRO;13
11348;LOS TRES REYES;21
11349;CAMPO CRAVERO;21
11350;MANCAPA;22
11351;COLONIA SAN ANTONIO;21
11352;CALLEJON BAJADA;22
11353;BALDE ULTIMO;19
11354;EL MANZANO;13
11355;PALMITA DE GEREZ;22
11356;EL TALITA;3
11357;CARACHI PAMPA;3
11358;EL MILAGRO;3
11359;PAMPA POZO;3
11360;PUESTO NUEVO;3
11361;CASA DEL CAMPO;3
11362;RIO DEL DURAZNO;6
11363;SANTA CRUZ;3
11364;LAS ESQUINAS;3
11365;LOS QUEBRACHOS;6
11366;COUNTRY SAN ISIDRO;6
11367;LA BREA;6
11368;CAMPO EL CHATO;6
11369;LOS ESCALONES;6
11370;COLONIA CARLOS CASADO;6
11371;LOS TRONCOS;6
11372;MESA DE MARIANO;6
11373;COLONIA NUEVA SAMPACHO;6
11374;25 DE MAYO;22
11375;9 DE JULIO;22
11376;ALGARROBO;22
11377;BALBUENA;22
11378;CAMPO ALEGRE;22
11379;EL PARAISO;24
11380;EX INGENIO ESPERANZA;24
11381;EX INGENIO LUJAN;24
11382;INGENIO LA FLORIDA;24
11383;VILLA RECASTE;24
11384;VILLA TERCERA;24
11385;BELICHA;24
11386;CARRETA QUEMADA;24
11387;COCHUNA;24
11388;CORTADERAS;24
11389;EL MILAGRO;24
11390;CIENAGA DE INTIHUASI;19
11391;EL ZAMPAL;19
11392;ORATORIO MORANTE;21
11393;LA LOBERIA;20
11394;CAMPO LOS CLAVELES;21
11395;TRAMO 26;22
11396;CAMPO MOSCHEN;21
11397;COLONIA SOL DE MAYO;21
11398;RINCON DEL QUEBRACHO;21
11399;VILLA HERMINIA;6
11400;AGUA DE ORO;6
11401;SANTA CATALINA;6
11402;ISLA LARGA;6
11403;CAMPO DANIELE;6
11404;COLONIA MAUNIER NORTE;6
11405;LOMA DE LOS INDIOS;6
11406;ALTO RESBALOSO - EL BARRIAL;6
11407;CAMPO LA SOLEDAD;6
11408;EL BLANCO;5
11409;LAS PALMAS;6
11410;LAS HACHERAS;4
11411;NUEVA POBLACION;4
11412;EL UCLE;6
11413;PAMPA TOLOSA CHICA;4
11414;AGUAPE;7
11415;TOLDERIAS;4
11416;ALGARROBAL;7
11417;SANTO DOMINGO;7
11418;COLONIA PASO PAYSANDU;8
11419;YUQUERI;7
11420;LA COSTA;7
11421;FINCA LA FALDA;24
11422;FINCA LEON CORNET;24
11423;GASTONA;24
11424;GASTONA NORTE;24
11425;GASTONA SUR;24
11426;GASTONILLA;24
11427;LA CALERA;24
11428;LA ESPERANZA;24
11429;LA HIGUERA;24
11430;LAS FALDAS;24
11431;LAS LENGUAS;24
11432;LAS PAVAS;24
11433;CAMPO DE LEONES;22
11434;CRUZ DEL NORTE;22
11435;EL  MOLINO;22
11436;EL ARBOL;22
11437;EL BARRIAL;22
11438;EL CARDONAL;22
11439;KILOMETRO 96;22
11440;LA CHIRQUITA;22
11441;LA SOLEDAD;22
11442;LAS CHACRAS;22
